booking_id,game_id,employee_id,location_id,booking_date,num_players,total_cost,tip_received
3047,70,18,2,2022-06-19,8,80,9.045210232091426
3048,75,3,2,2021-07-17,10,100,10.0
3049,74,35,2,2022-12-03,10,100,10.0
3050,117,19,1,2021-09-12,10,100,13.821955027327594
3051,79,29,1,2021-09-04,9,90,11.711893107680982
3052,111,8,2,2022-02-04,9,90,18.0
3053,138,29,1,2021-03-17,7,70,8.90935008041807
3054,8,13,2,2022-03-14,7,70,8.604656239021999
3055,136,36,1,2021-01-11,8,80,15.332215516294387
3056,135,7,1,2021-11-13,8,80,8.916305292332828
3057,40,17,1,2021-03-19,8,80,16.0
3058,87,22,1,2022-07-24,9,90,9.0
3059,127,38,2,2021-07-18,7,70,11.803395161244437
3060,44,24,2,2021-01-03,8,80,11.511824867639374
3061,113,12,2,2021-01-12,7,70,8.67321162766727
3062,57,14,1,2021-08-28,7,70,7.169020849216594
3063,56,17,2,2021-07-09,8,80,10.834539208623934
3064,14,18,2,2021-10-24,8,80,8.0
3065,98,4,2,2021-08-04,10,100,11.655660002425646
3066,42,14,2,2021-04-24,7,70,8.482325268104422
3067,6,38,2,2021-04-11,7,70,11.477356142619254
3068,113,7,1,2022-11-05,6,60,9.929921957665584
3069,81,25,1,2021-04-21,9,90,10.898238112560747
3070,46,31,2,2022-10-19,10,100,15.168626641310574
3071,64,16,1,2021-10-12,7,70,11.239068256045705
3072,103,21,1,2022-03-26,10,100,17.35366962577715
3073,117,30,1,2022-11-12,12,120,19.148949254253637
3074,110,21,2,2021-05-23,9,90,11.102644547061093
3075,50,21,1,2021-02-20,8,80,8.0
3076,43,19,1,2022-10-10,11,110,17.060580002407768
3077,49,21,1,2022-02-05,7,70,11.330581149518814
3078,26,20,1,2022-09-06,9,90,10.988240708214196
3079,47,34,2,2021-05-23,10,100,20.0
3080,126,6,2,2021-03-10,8,80,14.817217145832661
3081,45,11,2,2022-03-10,10,100,10.0
3082,50,4,1,2021-09-02,9,90,12.424532453605297
3083,63,31,1,2022-08-18,8,80,8.0
3084,124,35,1,2022-10-24,11,110,13.697516167570074
3085,129,6,2,2022-09-10,6,60,12.0
3086,134,39,1,2022-06-05,8,80,8.0
3087,1,1,2,2022-07-24,8,80,10.825469294096475
3088,90,4,1,2021-06-23,7,70,7.693275806354764
3089,148,38,2,2021-04-11,7,70,7.327779560141187
3090,22,8,2,2022-09-17,10,100,10.0
3091,64,20,1,2021-12-15,7,70,14.0
3092,81,23,1,2022-09-07,8,80,16.0
3093,117,34,2,2021-02-18,9,90,12.700698273959668
3094,76,36,1,2022-04-02,9,90,12.131490631969738
3095,118,12,1,2022-11-25,7,70,8.158277343779709
3096,131,11,2,2021-05-10,9,90,10.590413710709834
3097,77,20,2,2021-04-04,11,110,15.46911682900598
3098,90,22,1,2021-07-25,8,80,9.003791336042738
3099,37,14,1,2021-09-26,7,70,10.879220630592735
3100,111,19,2,2021-11-10,9,90,15.5615222703077
3101,47,38,2,2021-11-14,9,90,17.900815700814377
3102,43,4,1,2021-12-11,6,60,11.038689922339582
3103,133,6,1,2021-08-26,8,80,13.611113707351043
3104,46,21,2,2021-02-24,11,110,20.91714507978269
3105,107,8,2,2021-12-21,8,80,8.0
3106,79,31,2,2021-06-06,8,80,9.688416544579795
3107,30,13,1,2022-05-28,8,80,16.0
3108,20,24,1,2021-10-10,6,60,7.3553838952161055
3109,4,12,1,2021-08-04,9,90,18.0
3110,52,19,1,2021-11-06,8,80,9.878863910137289
3111,77,35,1,2021-02-28,12,120,23.33974296456142
3112,144,16,1,2021-06-05,8,80,15.234958414041262
3113,6,9,2,2022-11-12,7,70,7.0
3114,108,6,1,2021-05-15,9,90,10.513722939508844
3115,8,26,1,2022-12-09,7,70,7.0
3116,16,36,1,2021-03-13,7,70,14.0
3117,28,28,1,2021-06-13,8,80,11.467639251646423
3118,57,6,1,2022-10-23,7,70,14.0
3119,102,24,2,2021-09-16,11,110,15.473942956278611
3120,50,2,2,2021-01-25,9,90,11.021424209200926
3121,25,36,1,2022-02-22,10,100,14.319236139920978
3122,131,16,1,2022-11-26,10,100,10.814551339257182
3123,143,7,2,2021-01-05,8,80,8.0
3124,63,2,1,2021-09-21,9,90,12.00622024638253
3125,55,15,2,2021-07-24,11,110,19.923440525492374
3126,82,2,1,2021-07-17,9,90,9.0
3127,20,7,2,2022-11-05,6,60,11.196412165923798
3128,53,22,1,2021-09-06,9,90,17.41817475370569
3129,81,27,2,2022-10-27,8,80,12.168478916696447
3130,76,21,2,2021-09-02,10,100,20.0
3131,92,13,1,2022-10-16,7,70,8.372535185396368
3132,50,15,2,2022-04-06,7,70,13.735827602491245
3133,50,39,1,2021-09-26,9,90,12.286066750857717
3134,72,38,1,2022-06-14,9,90,12.901556451914384
3135,131,5,1,2021-03-13,9,90,14.073178882007088
3136,134,26,1,2021-10-27,12,120,23.965528707760953
3137,63,27,1,2022-12-25,8,80,13.63013469025008
3138,87,23,1,2021-01-17,9,90,11.581504667827392
3139,100,12,1,2022-09-22,11,110,22.0
3140,51,30,2,2022-08-04,9,90,9.0
3141,19,33,2,2021-08-13,7,70,14.0
3142,31,30,1,2021-01-05,10,100,16.062114518804893
3143,14,18,1,2021-01-21,7,70,9.770845072718924
3144,93,25,2,2022-10-05,7,70,11.87626374844101
3145,17,15,2,2022-08-15,8,80,8.0
3146,135,26,1,2021-08-21,8,80,16.0
3147,106,3,2,2022-07-17,6,60,11.906992936182867
3148,12,4,1,2021-01-10,9,90,10.300400130291813
3149,52,8,1,2022-01-15,10,100,19.411536680328652
3150,79,4,1,2022-05-11,8,80,15.032193990587398
3151,141,9,2,2021-06-25,11,110,19.134397541282315
3152,66,33,1,2022-03-16,7,70,7.0
3153,140,6,1,2022-09-02,12,120,19.216935882108
3154,16,26,2,2022-09-17,7,70,14.0
3155,128,19,2,2021-07-04,7,70,7.0
3156,87,16,1,2021-02-02,9,90,11.559320773037012
3157,38,30,2,2021-09-07,9,90,11.364156678931725
3158,70,11,1,2021-01-19,7,70,7.789650410906114
3159,98,24,2,2022-04-17,10,100,11.97298116186672
3160,124,21,1,2022-06-16,8,80,13.798563366443037
3161,102,16,2,2022-03-22,9,90,9.0
3162,22,32,1,2021-01-06,11,110,11.88330461799545
3163,57,30,2,2022-03-26,7,70,8.429668652667594
3164,100,1,1,2022-08-27,10,100,15.017310965400624
3165,8,14,1,2021-06-24,7,70,13.892443023731582
3166,130,35,1,2022-06-04,11,110,11.0
3167,146,39,2,2021-08-12,9,90,14.142821830152979
3168,106,25,2,2021-11-01,8,80,8.0
3169,107,7,1,2021-08-14,7,70,10.766073670344042
3170,32,21,1,2021-11-08,7,70,12.148160813810833
3171,111,35,1,2021-03-07,9,90,16.010629968317904
3172,5,4,2,2022-06-16,8,80,8.0
3173,38,31,1,2022-10-22,8,80,14.650371294041834
3174,76,30,2,2021-06-03,9,90,18.0
3175,142,6,1,2022-03-11,8,80,8.0
3176,116,29,2,2021-01-09,9,90,15.809147253498018
3177,122,3,2,2021-02-10,9,90,12.79148790561487
3178,26,33,2,2022-11-20,9,90,18.0
3179,19,39,1,2022-08-16,7,70,11.294573724176447
3180,68,17,2,2021-04-02,9,90,17.209717431892802
3181,15,26,1,2022-08-09,8,80,12.973224860810113
3182,149,28,2,2022-08-22,11,110,17.203875711257705
3183,51,38,2,2022-09-28,9,90,12.365664526522728
3184,33,12,2,2022-04-03,8,80,8.0
3185,65,36,2,2021-06-14,9,90,18.0
3186,34,37,1,2021-05-05,7,70,7.5322748399453126
3187,50,23,1,2021-08-28,8,80,10.829368737424208
3188,6,39,2,2021-07-11,7,70,7.0
3189,43,21,1,2022-11-20,10,100,16.456237887841013
3190,75,25,1,2021-12-13,10,100,12.456015471349158
3191,60,30,1,2021-09-06,8,80,11.217429119908452
3192,123,38,1,2021-09-19,7,70,13.017448266227357
3193,25,20,1,2022-11-03,8,80,8.58107851521428
3194,7,38,1,2022-06-23,8,80,10.800044973565608
3195,139,37,2,2021-01-05,10,100,12.137720851217379
3196,64,11,2,2022-12-01,7,70,11.424301616706579
3197,129,38,1,2021-10-01,8,80,15.555661195072519
3198,33,14,2,2022-01-04,8,80,11.117887368699018
3199,26,30,1,2021-08-07,7,70,7.0
3200,125,11,1,2021-11-10,7,70,14.0
3201,43,20,2,2021-05-01,12,120,22.068390532074684
3202,77,11,2,2021-04-13,7,70,7.472566710101002
3203,84,39,1,2021-05-04,11,110,13.98124546336449
3204,41,37,1,2021-09-23,6,60,12.0
3205,19,23,1,2021-02-07,7,70,13.789662855588624
3206,56,29,2,2022-10-16,8,80,12.963501327471569
3207,139,39,2,2021-06-24,10,100,12.771412103446444
3208,1,35,2,2022-08-13,9,90,9.394148033503065
3209,100,29,2,2021-12-04,10,100,15.50840011391902
3210,33,18,2,2021-04-17,8,80,11.292608154052534
3211,4,12,2,2021-07-01,7,70,11.952371715095046
3212,108,39,1,2022-01-26,9,90,14.33503253749725
3213,73,22,1,2022-02-20,9,90,15.883883143756176
3214,70,28,2,2022-05-21,7,70,9.223068202377759
3215,96,5,1,2021-08-15,6,60,6.4442693082774225
3216,31,8,2,2021-06-01,10,100,10.0
3217,23,34,1,2021-05-01,9,90,12.047014524923128
3218,89,22,1,2021-09-05,8,80,8.0
3219,120,9,1,2022-11-15,10,100,16.45899272125248
3220,121,10,2,2021-09-26,7,70,7.779456521617682
3221,127,22,1,2022-07-27,9,90,14.322111409468201
3222,15,32,2,2021-10-02,9,90,9.0
3223,86,13,2,2021-11-13,8,80,8.673073069382465
3224,149,34,2,2021-08-16,11,110,22.0
3225,36,9,1,2021-03-21,12,120,16.377691305259887
3226,128,26,1,2021-11-24,8,80,16.0
3227,127,3,2,2021-04-04,6,60,6.645725014116957
3228,116,10,1,2021-12-18,10,100,19.92621529688349
3229,138,10,1,2021-02-25,7,70,8.489251654417638
3230,103,28,1,2021-05-07,10,100,17.071297314046305
3231,123,22,1,2022-01-21,9,90,12.693899259905123
3232,10,28,2,2021-01-21,11,110,14.809387115163585
3233,135,10,1,2021-06-27,8,80,12.61807836384862
3234,3,22,2,2021-06-06,10,100,10.0
3235,132,35,1,2022-08-16,8,80,16.0
3236,63,36,2,2022-09-08,8,80,16.0
3237,123,17,2,2022-02-17,9,90,16.191017267952855
3238,34,22,2,2021-10-10,8,80,8.0
3239,85,13,1,2022-05-22,9,90,15.349392551627103
3240,139,18,1,2022-10-02,8,80,9.43416928885223
3241,37,19,1,2022-06-11,6,60,9.381892751231549
3242,66,24,1,2021-03-09,7,70,11.02242288503517
3243,123,29,1,2022-05-07,9,90,18.0
3244,25,33,2,2021-01-09,7,70,7.8389123508307526
3245,77,20,2,2021-04-13,10,100,14.497109459554549
3246,112,10,1,2021-03-14,8,80,14.419178914238234
3247,54,20,1,2021-12-01,7,70,14.0
3248,46,20,1,2022-03-20,9,90,13.751746778324023
3249,35,7,1,2021-01-19,9,90,15.970825711058513
3250,2,9,1,2022-09-09,9,90,14.095966612149521
3251,17,17,2,2022-04-23,8,80,16.0
3252,69,5,1,2021-04-24,8,80,14.516032387172597
3253,32,14,2,2022-11-06,11,110,22.0
3254,146,10,2,2021-07-13,8,80,15.817899736803199
3255,60,17,2,2022-10-02,8,80,13.081233849062276
3256,4,23,1,2022-05-12,9,90,9.0
3257,142,20,2,2021-06-05,8,80,8.0
3258,15,1,1,2021-03-20,8,80,8.0
3259,50,2,2,2022-04-01,6,60,7.349687970609698
3260,118,31,1,2022-07-11,7,70,9.054902350184763
3261,31,4,1,2022-01-15,6,60,12.0
3262,70,4,1,2021-10-09,7,70,13.021107911951875
3263,129,26,2,2021-09-24,6,60,6.0
3264,18,15,2,2022-06-08,9,90,18.0
3265,103,23,2,2021-06-12,9,90,18.0
3266,14,8,2,2022-10-04,7,70,12.597750159375975
3267,67,38,1,2021-03-18,10,100,13.297297031445305
3268,117,37,1,2021-06-12,10,100,19.761001400889466
3269,3,2,1,2021-07-02,8,80,8.0
3270,79,13,1,2022-06-21,8,80,13.324864634476006
3271,46,2,2,2022-03-10,11,110,12.184128930592209
3272,16,11,2,2021-11-27,7,70,7.0
3273,74,10,2,2021-03-18,7,70,12.070714200021214
3274,18,31,2,2021-04-14,9,90,10.10880439336947
3275,13,12,2,2021-07-23,9,90,18.0
3276,140,27,1,2021-05-01,12,120,15.80082987573245
3277,93,11,2,2021-12-26,7,70,7.394443416696812
3278,95,19,2,2022-12-08,6,60,8.887375556402738
3279,131,37,1,2021-02-04,7,70,13.986768501975973
3280,122,28,1,2021-09-17,9,90,9.0
3281,66,31,2,2021-01-18,7,70,12.324782890076508
3282,1,22,1,2022-10-27,8,80,11.952399050427196
3283,115,34,2,2022-09-28,6,60,8.852268906890696
3284,48,12,2,2022-04-14,7,70,7.0
3285,102,12,2,2022-12-01,12,120,16.14163652810837
3286,2,23,1,2021-05-08,9,90,9.564396630506486
3287,133,19,1,2021-02-22,6,60,8.165877727970365
3288,72,24,2,2022-04-10,7,70,9.417883055150455
3289,35,28,2,2021-07-02,8,80,12.039572101365994
3290,62,5,2,2022-01-08,7,70,12.895186475601381
3291,30,8,1,2021-10-12,8,80,12.64249154548555
3292,4,3,1,2022-01-08,7,70,8.818796184636073
3293,113,24,1,2022-06-15,6,60,6.750467289641882
3294,59,7,1,2021-03-13,9,90,18.0
3295,113,8,2,2021-06-12,9,90,12.373748959888292
3296,3,3,2,2022-11-15,9,90,15.692585643383934
3297,83,17,2,2022-11-23,9,90,14.324961804162202
3298,127,15,2,2021-07-08,7,70,12.872047426717415
3299,143,19,1,2022-08-27,7,70,10.661125037118422
3300,43,16,2,2022-09-10,7,70,9.086275906361683
3301,144,31,1,2021-06-06,9,90,9.2091740457548
3302,54,22,1,2022-05-21,7,70,8.4248495011286
3303,148,31,2,2021-01-02,8,80,14.500468016415216
3304,78,2,1,2022-06-05,7,70,7.0
3305,138,10,2,2022-03-23,7,70,12.950760317231664
3306,111,14,1,2022-11-12,9,90,15.62501277733661
3307,51,7,1,2022-04-17,9,90,9.0
3308,100,15,1,2022-07-23,9,90,9.0
3309,138,23,2,2022-07-04,7,70,12.439705039181707
3310,80,10,1,2022-02-11,6,60,8.196277380283043
3311,67,30,2,2022-05-03,10,100,10.531534345402855
3312,110,18,2,2021-04-25,10,100,15.993735114120106
3313,145,10,1,2022-02-14,8,80,10.060893140105303
3314,9,8,1,2022-11-21,7,70,7.0
3315,97,38,2,2022-01-02,9,90,17.802422025852483
3316,6,6,2,2022-08-13,7,70,11.188960041038097
3317,72,14,2,2022-05-18,8,80,8.0
3318,2,10,2,2022-07-25,8,80,8.396575845827925
3319,43,16,1,2022-08-02,9,90,9.0
3320,121,17,1,2022-07-03,7,70,8.073594901514523
3321,11,8,2,2022-12-25,9,90,18.0
3322,81,27,1,2022-01-13,11,110,14.105351764268907
3323,72,35,1,2022-05-25,9,90,13.528385484816035
3324,42,19,1,2021-10-17,7,70,8.277452094326264
3325,135,9,1,2022-05-23,8,80,8.0
3326,133,34,2,2022-03-28,6,60,6.889354646244303
3327,27,6,1,2021-02-25,8,80,14.881119059187311
3328,146,16,2,2021-09-03,8,80,15.024255575673696
3329,100,31,1,2021-10-03,11,110,11.517313578200666
3330,128,15,2,2021-01-28,9,90,9.0
3331,92,17,1,2021-10-16,7,70,7.0
3332,89,2,1,2021-01-09,8,80,16.0
3333,83,37,1,2021-09-18,9,90,18.0
3334,23,32,2,2022-02-27,11,110,11.0
3335,27,1,1,2021-10-21,7,70,8.657518878572667
3336,140,1,2,2021-06-21,6,60,7.415639142313134
3337,23,1,1,2022-08-27,8,80,16.0
3338,89,6,1,2022-06-26,8,80,13.441488179692975
3339,4,21,2,2022-07-19,11,110,17.283947445670837
3340,19,24,2,2022-01-07,7,70,11.696549426350405
3341,107,36,2,2022-02-04,6,60,9.495027539601509
3342,124,8,1,2021-05-28,10,100,20.0
3343,53,26,1,2022-09-11,7,70,7.0
3344,10,10,1,2021-12-11,11,110,13.10498127281238
3345,119,3,1,2022-08-17,7,70,12.5049891782399
3346,117,14,1,2022-09-20,10,100,10.0
3347,102,7,2,2022-01-06,11,110,14.401145745225062
3348,126,2,2,2022-12-17,7,70,10.32056919401925
3349,36,1,2,2022-05-20,9,90,17.071291952490075
3350,80,4,1,2021-12-26,7,70,8.115066449377919
3351,8,3,2,2022-03-10,7,70,10.122128087893977
3352,126,10,2,2021-07-03,8,80,16.0
3353,104,11,2,2022-11-03,9,90,17.129986015848857
3354,73,19,2,2022-10-20,11,110,14.978479404907052
3355,137,20,2,2022-06-14,8,80,8.400892034659115
3356,48,23,1,2022-08-19,7,70,10.181614642912939
3357,14,23,2,2022-05-06,7,70,14.0
3358,127,19,1,2022-10-10,6,60,6.246069702106771
3359,96,30,1,2021-04-17,6,60,6.0
3360,12,34,1,2021-04-13,8,80,15.21046691455713
3361,142,19,1,2021-06-28,8,80,8.0
3362,101,37,1,2022-06-09,8,80,14.663128698764595
3363,136,2,1,2021-10-10,11,110,15.45702544480674
3364,144,30,1,2022-06-17,8,80,12.056132745475246
3365,105,37,2,2022-10-25,9,90,9.0
3366,110,30,1,2022-02-06,10,100,20.0
3367,131,23,1,2022-02-07,9,90,11.55998411821062
3368,73,7,1,2022-09-13,9,90,10.697339078627754
3369,136,29,2,2022-11-12,9,90,13.819331091043358
3370,98,17,1,2022-11-01,9,90,17.48136015657783
3371,29,1,1,2022-09-10,9,90,14.409163773231525
3372,66,35,2,2021-04-25,7,70,14.0
3373,94,25,1,2021-04-12,9,90,15.743587829750659
3374,22,19,2,2021-03-06,10,100,17.02249191367187
3375,26,13,1,2021-09-03,8,80,9.705154431428035
3376,19,24,2,2022-07-24,7,70,8.91232109488981
3377,99,17,1,2022-12-21,9,90,15.31114673985537
3378,134,25,2,2022-02-14,8,80,8.0
3379,108,23,1,2021-02-21,9,90,12.327312857497494
3380,64,14,1,2022-11-19,7,70,14.0
3381,26,13,1,2021-06-20,7,70,10.571665654011367
3382,25,14,2,2021-11-05,11,110,11.6583345182076
3383,102,29,2,2022-04-24,10,100,11.62997189334708
3384,140,8,1,2021-07-17,10,100,20.0
3385,116,5,1,2022-01-16,9,90,14.627793444848882
3386,12,1,1,2021-02-16,9,90,9.0
3387,120,24,2,2022-01-13,10,100,11.486280932010041
3388,143,25,1,2021-02-14,7,70,11.560534070514302
3389,108,25,1,2021-11-22,9,90,9.0
3390,96,21,1,2022-01-09,7,70,11.80297245643414
3391,14,35,1,2021-07-19,7,70,13.655859611068482
3392,13,8,2,2022-09-06,8,80,11.558716884863802
3393,33,14,2,2021-05-04,7,70,12.411740643641012
3394,22,22,2,2022-10-22,9,90,17.3132755794874
3395,77,22,1,2021-02-18,9,90,14.997338515482516
3396,125,8,2,2022-11-01,9,90,10.490623676483365
3397,138,1,2,2021-01-16,7,70,14.0
3398,40,18,1,2022-08-22,8,80,8.0
3399,73,12,1,2021-06-02,12,120,24.0
3400,122,22,1,2022-04-08,9,90,16.88690737784336
3401,14,23,1,2021-07-10,8,80,8.0
3402,65,7,1,2022-01-25,9,90,11.30943552282724
3403,17,4,2,2022-10-20,7,70,12.917907987961495
3404,59,27,2,2022-10-21,7,70,10.32505895593572
3405,107,16,1,2021-04-27,8,80,11.828712551486074
3406,54,14,1,2022-03-08,7,70,7.0
3407,57,22,2,2022-02-14,9,90,10.030451561683558
3408,115,22,2,2022-10-27,6,60,6.0
3409,102,31,2,2022-04-28,10,100,10.279311994974304
3410,11,6,2,2022-03-03,9,90,14.28494674473458
3411,19,4,2,2021-11-13,7,70,9.018300525619669
3412,38,16,1,2021-02-18,9,90,9.497373427585902
3413,76,30,2,2021-04-21,8,80,13.587702857057089
3414,17,24,2,2022-07-19,8,80,8.0
3415,97,15,1,2022-11-27,11,110,11.0
3416,12,14,2,2022-03-09,9,90,17.911515004521704
3417,148,29,1,2022-03-10,7,70,7.0
3418,12,30,2,2021-05-07,9,90,9.0
3419,80,28,2,2021-04-04,7,70,7.0
3420,24,23,2,2021-02-24,9,90,9.0
3421,144,34,2,2022-05-02,9,90,9.0
3422,68,7,1,2022-09-20,7,70,7.0
3423,125,27,2,2021-05-01,9,90,14.354403432430953
3424,135,3,2,2022-06-08,8,80,16.0
3425,103,17,1,2021-10-28,10,100,10.0
3426,31,29,1,2021-05-15,8,80,11.870815425217476
3427,15,1,1,2022-02-12,9,90,15.958350745910465
3428,12,20,1,2022-10-13,8,80,16.0
3429,56,15,1,2022-09-04,8,80,8.0
3430,81,38,1,2021-03-09,11,110,19.546102746513792
3431,138,5,1,2022-09-09,7,70,7.0
3432,127,26,2,2022-02-25,7,70,8.257055807452439
3433,78,11,1,2022-10-22,7,70,13.10396988545564
3434,100,32,2,2021-01-09,10,100,10.0
3435,76,28,2,2021-11-08,8,80,16.0
3436,66,24,1,2022-03-09,7,70,9.263727691951551
3437,114,4,2,2021-03-02,6,60,11.244438014061924
3438,94,12,1,2021-08-12,9,90,9.0
3439,27,37,2,2022-12-18,8,80,8.532146557457711
3440,106,14,2,2021-05-21,8,80,15.465859058185242
3441,21,29,1,2021-02-28,6,60,9.037842806722603
3442,105,20,2,2021-05-15,10,100,17.767639436453216
3443,131,32,1,2021-06-02,9,90,13.3902580375481
3444,85,35,2,2022-09-25,7,70,8.566155273285837
3445,23,30,2,2022-04-17,6,60,7.755823777626816
3446,148,5,2,2021-06-18,8,80,11.467038181860897
3447,44,35,2,2021-06-26,8,80,8.0
3448,6,31,2,2022-09-25,7,70,14.0
3449,83,36,1,2021-11-27,10,100,16.81116078953025
3450,130,19,1,2022-11-01,8,80,16.0
3451,123,3,2,2022-05-08,9,90,10.183526989872565
3452,60,15,1,2022-01-08,9,90,13.875365740241834
3453,146,3,1,2022-03-19,9,90,14.193860171455821
3454,78,10,1,2022-10-26,7,70,7.0
3455,144,9,1,2021-04-23,8,80,15.386830395108682
3456,7,24,2,2021-02-03,9,90,11.630285731515889
3457,92,21,1,2021-04-27,6,60,6.0
3458,129,22,2,2021-01-24,8,80,11.176847826451395
3459,136,21,1,2022-07-13,11,110,22.0
3460,57,10,1,2021-03-24,8,80,9.61817833847206
3461,5,28,1,2021-01-22,6,60,6.0
3462,134,33,1,2022-04-15,10,100,19.445670442840843
3463,34,38,2,2022-07-20,8,80,8.707010624696904
3464,144,23,1,2022-10-02,8,80,16.0
3465,130,36,2,2021-08-12,9,90,16.051862400305037
3466,110,11,2,2022-08-25,8,80,16.0
3467,147,12,1,2022-02-05,11,110,16.72203745819172
3468,106,9,1,2022-07-23,6,60,12.0
3469,140,7,1,2021-07-26,8,80,14.527987505491637
3470,135,19,2,2022-12-02,8,80,11.193357685450827
3471,114,30,2,2021-05-06,6,60,6.0
3472,53,10,2,2021-12-13,9,90,16.27722983327029
3473,53,38,2,2022-11-11,9,90,9.0
3474,51,12,2,2021-07-27,9,90,16.367733729122424
3475,29,7,1,2021-11-11,8,80,8.699091935746017
3476,103,34,1,2021-08-10,9,90,18.0
3477,41,7,2,2022-02-26,7,70,7.488713463317658
3478,42,18,2,2022-05-08,8,80,16.0
3479,122,19,1,2021-03-26,9,90,11.797196227351371
3480,83,1,1,2022-07-09,10,100,20.0
3481,15,23,1,2022-12-26,8,80,9.161928580677092
3482,80,19,2,2022-09-21,6,60,9.203332268260278
3483,17,28,2,2022-04-17,7,70,7.0
3484,119,10,1,2022-04-10,8,80,10.562269168301595
3485,130,33,1,2021-08-04,10,100,14.155577717807347
3486,90,2,1,2021-05-01,7,70,8.182155988470203
3487,73,1,2,2021-06-22,8,80,15.170037703126017
3488,93,22,1,2021-02-18,8,80,10.414274273007496
3489,129,16,2,2021-10-06,9,90,18.0
3490,27,29,2,2021-06-09,8,80,8.0
3491,64,31,2,2021-05-16,7,70,7.0
3492,102,12,2,2022-11-13,10,100,18.230565427827674
3493,34,29,2,2022-12-03,7,70,10.256257743566538
3494,136,29,1,2022-10-15,10,100,20.0
3495,22,23,1,2022-10-24,8,80,16.0
3496,123,24,2,2022-02-20,9,90,9.0
3497,115,5,1,2021-07-04,6,60,6.0
3498,90,36,2,2021-06-19,8,80,11.13252368030211
3499,4,32,1,2021-05-06,7,70,7.0
3500,150,29,1,2021-09-10,9,90,9.0
3501,59,22,1,2021-08-02,10,100,18.114055981055916
3502,148,38,1,2022-08-18,9,90,13.461897618251799
3503,47,15,1,2021-04-05,10,100,20.0
3504,147,28,2,2022-04-08,11,110,11.0
3505,17,6,2,2021-12-25,7,70,9.224812520183683
3506,31,22,2,2022-07-18,9,90,11.885301549930418
3507,3,36,2,2022-01-09,8,80,8.0
3508,50,21,2,2021-10-18,7,70,7.0
3509,46,25,1,2022-06-10,9,90,15.413601995766133
3510,75,5,1,2021-10-28,10,100,19.12929973501464
3511,121,18,2,2021-06-13,7,70,12.884512199096402
3512,108,32,1,2021-04-25,9,90,9.0
3513,127,13,1,2021-11-18,9,90,9.0
3514,48,20,2,2022-09-05,8,80,16.0
3515,69,29,1,2021-12-10,8,80,15.726880797358913
3516,31,7,1,2022-04-02,9,90,13.295511758264547
3517,73,5,1,2022-06-22,8,80,16.0
3518,82,26,1,2022-09-10,9,90,18.0
3519,115,11,1,2021-08-21,7,70,10.391915101127651
3520,117,11,2,2021-08-09,11,110,11.0
3521,23,28,2,2022-06-11,7,70,7.0
3522,105,2,1,2021-09-19,8,80,12.114053213585606
3523,8,27,2,2022-10-02,7,70,11.987757948547127
3524,125,32,1,2021-01-19,8,80,10.300936748690917
3525,46,16,2,2022-04-28,8,80,14.599351626217162
3526,101,13,2,2022-04-02,8,80,13.611143490170388
3527,139,27,2,2022-03-03,11,110,11.0
3528,84,27,2,2021-04-25,11,110,22.0
3529,133,16,1,2021-12-24,8,80,16.0
3530,23,2,1,2021-07-28,9,90,16.89699001118361
3531,96,31,1,2022-07-24,8,80,16.0
3532,137,22,1,2021-02-27,10,100,20.0
3533,115,12,1,2022-05-18,7,70,10.418116764929355
3534,86,28,1,2022-06-26,11,110,11.0
3535,67,13,1,2022-07-24,11,110,18.25816564313406
3536,71,23,2,2022-09-16,8,80,16.0
3537,70,31,1,2022-06-25,8,80,9.038080168647745
3538,141,5,1,2022-03-05,9,90,13.30226095624086
3539,22,25,1,2021-01-24,10,100,17.442474423049067
3540,135,33,1,2022-01-27,8,80,9.397215853079645
3541,87,31,1,2022-11-01,9,90,14.582048813776233
3542,17,25,1,2021-07-09,8,80,8.0
3543,134,17,1,2021-12-27,8,80,13.92727024283471
3544,68,9,2,2022-08-14,8,80,11.935671632897874
3545,7,17,2,2021-11-10,8,80,14.029674599404727
3546,78,10,1,2022-09-28,7,70,14.0
3547,141,23,2,2021-04-28,8,80,10.646606051097068
3548,61,3,1,2021-05-26,8,80,8.0
3549,16,7,1,2021-07-26,7,70,9.96122208061185
3550,102,17,2,2021-08-18,12,120,24.0
3551,137,32,1,2022-03-25,8,80,8.567136891966404
3552,37,25,2,2022-04-12,6,60,6.0
3553,86,25,1,2021-07-11,8,80,11.180909956973004
3554,56,11,2,2021-04-28,8,80,16.0
3555,78,18,1,2021-12-07,7,70,14.0
3556,43,10,2,2021-04-10,7,70,10.544617607843223
3557,110,38,2,2022-06-07,10,100,14.842197747595868
3558,41,22,2,2021-11-23,7,70,10.068651302259523
3559,101,24,2,2021-12-11,9,90,12.001129087433403
3560,67,12,1,2022-04-26,10,100,20.0
3561,14,18,1,2021-11-02,8,80,14.294014863691066
3562,100,36,1,2022-05-04,9,90,10.504641776072187
3563,106,15,2,2022-01-28,8,80,8.0
3564,111,9,2,2022-05-03,9,90,16.492801400067833
3565,43,2,1,2021-08-03,11,110,20.98012474101226
3566,37,35,2,2022-07-08,7,70,10.30373226305364
3567,143,19,2,2021-02-06,8,80,15.420367568808786
3568,98,31,1,2021-02-14,9,90,18.0
3569,88,24,1,2022-04-21,7,70,9.518188932000474
